Date,Open,High,Low,Close,Adj Close,Volume
2012-08-21,8725.000000,8810.000000,8690.000000,8797.950195,8322.631836,10641
2012-08-22,8724.049805,8898.000000,8724.049805,8767.700195,8294.018555,2217
2012-08-23,8954.700195,8954.700195,8655.000000,8671.750000,8203.250000,2225
2012-08-24,8626.000000,8744.650391,8617.000000,8658.250000,8190.479980,3526
2012-08-27,8735.000000,8735.000000,8650.000000,8651.700195,8184.282227,1251
2012-08-28,8665.049805,8705.000000,8650.000000,8672.049805,8203.534180,1136
2012-08-29,8665.049805,8780.000000,8616.000000,8631.900391,8165.553711,1234
2012-08-30,8616.349609,8670.049805,8532.000000,8588.599609,8124.592773,3232
2012-08-31,8600.000000,8659.900391,8501.099609,8510.450195,8050.666016,2658
2012-09-03,8585.000000,8675.000000,8540.000000,8619.150391,8153.492188,1016
2012-09-04,8700.049805,8700.049805,8500.000000,8523.150391,8062.678223,1746
2012-09-05,8523.000000,8559.000000,8451.000000,8467.400391,8009.941895,4243
2012-09-06,8400.049805,8556.000000,8400.049805,8466.450195,8009.042969,6721
2012-09-07,8532.849609,8545.150391,8371.950195,8444.150391,7987.946777,4078
2012-09-08,null,null,null,null,null,null
2012-09-10,8411.000000,8489.750000,8270.000000,8403.849609,7949.824219,7399
2012-09-11,8406.950195,8459.700195,8287.000000,8340.299805,7889.708008,3588
2012-09-12,8342.150391,8394.000000,8342.049805,8359.400391,7907.776367,3183
2012-09-13,8365.000000,8478.000000,8330.000000,8426.500000,7971.251953,4711
2012-09-14,8540.000000,8540.000000,8430.000000,8449.450195,7992.960938,4309
2012-09-17,8438.000000,8555.900391,8430.000000,8526.200195,8065.564453,9945
2012-09-18,8500.000000,8540.000000,8452.700195,8510.650391,8050.854980,2375
2012-09-20,8452.099609,8508.450195,8452.049805,8487.150391,8028.624512,23958
2012-09-21,8550.000000,8580.000000,8461.099609,8552.750000,8090.681152,3853
2012-09-24,8625.000000,8680.000000,8540.000000,8565.250000,8102.502930,6881
2012-09-25,8599.900391,8599.900391,8470.000000,8512.549805,8052.651855,2881
2012-09-26,8559.700195,8578.000000,8411.049805,8437.750000,7981.893066,7075
2012-09-27,8425.000000,8900.000000,8375.000000,8681.250000,8212.237305,8507
2012-09-28,8630.000000,8880.000000,8601.150391,8730.599609,8258.920898,20399
2012-10-01,8872.750000,8939.000000,8800.650391,8838.299805,8360.800781,1678
2012-10-03,8880.000000,8939.000000,8700.000000,8810.799805,8334.789063,1838
2012-10-04,8839.000000,8950.000000,8820.000000,8909.000000,8427.683594,8097
2012-10-05,8920.049805,8920.049805,8640.000000,8734.750000,8262.846680,4671
2012-10-08,8734.000000,8734.000000,8620.000000,8633.250000,8166.831055,1689
2012-10-09,8719.900391,8760.000000,8641.099609,8680.299805,8211.338867,4402
2012-10-10,8600.450195,8895.000000,8600.400391,8849.349609,8371.255859,23533
2012-10-11,8880.000000,8899.000000,8785.049805,8850.599609,8372.438477,1867
2012-10-12,8850.000000,8875.000000,8741.099609,8773.450195,8299.457031,1882
2012-10-15,8725.099609,8820.000000,8700.000000,8764.750000,8291.225586,837
2012-10-16,8814.950195,8814.950195,8741.000000,8790.500000,8315.585938,8450
2012-10-17,8818.950195,8850.049805,8775.650391,8849.500000,8371.398438,2401
2012-10-18,8771.049805,8848.900391,8771.000000,8821.049805,8344.483398,897
2012-10-19,8750.000000,8950.000000,8750.000000,8886.299805,8406.208008,2368
2012-10-22,8840.049805,8920.000000,8840.049805,8904.650391,8423.570313,3368
2012-10-23,8810.000000,8945.000000,8810.000000,8919.000000,8437.143555,2461
2012-10-25,8919.950195,8939.000000,8892.000000,8926.400391,8444.143555,3254
2012-10-29,8880.000000,8917.400391,8838.250000,8850.750000,8372.579102,1254
2012-10-30,8900.000000,8924.099609,8845.549805,8895.900391,8415.291016,3142
2012-10-31,8885.049805,8905.000000,8864.150391,8898.150391,8417.420898,6730
2012-11-01,8882.150391,8914.500000,8860.000000,8893.049805,8412.594727,2188
2012-11-02,8934.950195,8934.950195,8865.150391,8924.000000,8441.872070,2936
2012-11-05,8926.500000,8934.950195,8888.000000,8922.500000,8440.453125,3207
2012-11-06,8999.950195,8999.950195,8801.099609,8893.000000,8412.547852,13801
2012-11-07,8845.000000,8931.000000,8741.000000,8868.650391,8389.511719,8948
2012-11-08,8711.049805,8925.000000,8711.049805,8864.950195,8386.011719,5824
2012-11-09,8875.000000,8890.000000,8820.000000,8858.099609,8379.532227,1596
2012-11-11,null,null,null,null,null,null
2012-11-12,8855.000000,8929.500000,8806.500000,8890.299805,8409.992188,3155
2012-11-15,8879.200195,8879.200195,8780.000000,8801.650391,8326.134766,2543
2012-11-16,8766.099609,8859.900391,8766.000000,8780.000000,8305.652344,660
2012-11-19,8612.049805,8800.000000,8612.049805,8784.200195,8309.625000,1529
2012-11-20,9200.000000,9200.000000,8724.049805,8888.400391,8408.196289,1587
2012-11-21,8802.099609,8890.000000,8802.099609,8868.750000,8389.607422,7690
2012-11-22,8900.000000,8937.549805,8826.049805,8923.349609,8441.257813,2816
2012-11-23,8923.400391,8994.799805,8844.099609,8891.750000,8411.365234,2057
2012-11-26,8900.000000,8998.849609,8851.049805,8937.150391,8454.314453,4353
2012-11-27,8995.000000,8995.000000,8850.000000,8939.049805,8456.110352,7807
2012-11-29,8889.150391,9404.049805,8882.000000,9138.500000,8644.785156,18183
2012-11-30,9245.000000,9375.000000,9065.000000,9118.799805,8626.146484,6391
2012-12-03,9189.950195,9198.000000,9001.000000,9041.200195,8552.740234,7069
2012-12-04,9050.000000,9117.150391,9026.200195,9089.799805,8598.713867,5673
2012-12-05,9150.000000,9280.000000,9040.099609,9097.200195,8605.714844,5926
2012-12-06,9129.950195,9200.000000,9030.000000,9105.299805,8613.377930,2845
2012-12-07,9143.150391,9210.000000,9027.250000,9151.599609,8657.176758,4328
2012-12-10,9250.000000,9279.799805,9100.000000,9158.450195,8663.656250,8034
2012-12-11,9249.000000,9356.849609,9165.150391,9206.750000,8709.347656,13954
2012-12-12,9498.950195,9498.950195,9230.049805,9267.450195,8766.767578,1592
2012-12-13,9150.049805,9287.500000,9066.000000,9165.400391,8670.230469,5142
2012-12-14,9000.000000,9149.799805,8995.000000,9039.250000,8550.895508,5896
2012-12-17,9036.000000,9190.000000,8900.000000,8989.049805,8503.407227,1918
2012-12-18,9050.000000,9149.650391,9006.049805,9071.599609,8581.497070,4093
2012-12-19,9071.000000,9160.000000,9020.000000,9058.700195,8569.295898,2879
2012-12-20,9068.500000,9150.099609,9018.000000,9100.250000,8608.601563,2830
2012-12-21,9299.000000,9299.000000,9050.000000,9134.049805,8640.575195,5846
2012-12-24,9230.000000,9300.000000,9150.000000,9202.549805,8705.373047,2417
2012-12-26,9151.000000,9202.500000,9100.000000,9104.299805,8612.431641,4896
2012-12-27,9200.000000,9200.000000,9069.799805,9124.700195,8631.729492,8930
2012-12-28,9222.000000,9367.000000,9100.000000,9286.200195,8784.504883,9465
2012-12-31,9286.000000,9589.000000,9240.000000,9516.700195,9002.551758,14556
2013-01-01,9548.950195,9589.950195,9360.000000,9387.799805,8880.614258,3200
2013-01-02,9553.000000,9599.000000,9415.400391,9475.549805,8963.625000,4514
2013-01-03,9579.950195,9580.000000,9366.200195,9409.000000,8900.669922,4328
2013-01-04,9307.549805,9471.950195,9299.950195,9346.250000,8841.310547,7064
2013-01-07,9453.000000,9453.000000,9285.000000,9329.099609,8825.086914,2293
2013-01-08,9620.000000,9620.000000,9212.200195,9279.200195,8777.882813,3191
2013-01-09,9280.250000,9382.099609,9200.000000,9210.150391,8712.563477,2438
2013-01-10,9380.000000,9380.000000,9210.099609,9323.900391,8820.167969,8688
2013-01-11,9323.900391,9401.450195,9171.000000,9201.000000,8703.907227,2123
2013-01-14,9222.000000,9276.400391,9200.000000,9207.900391,8710.433594,1277
2013-01-15,9249.799805,9250.000000,9045.000000,9109.849609,8617.680664,4799
2013-01-16,9258.000000,9258.000000,9110.000000,9186.650391,8690.334961,2943
2013-01-17,9219.950195,9239.950195,9170.099609,9214.599609,8716.774414,2006
2013-01-18,9230.000000,9299.000000,9044.950195,9180.799805,8684.797852,4333
2013-01-21,9250.000000,9400.000000,9181.299805,9281.700195,8780.248047,4962
2013-01-22,9325.000000,9325.000000,9120.049805,9171.650391,8676.143555,3387
2013-01-23,9235.000000,9239.700195,9085.000000,9103.650391,8611.818359,1394
2013-01-24,9199.000000,9199.000000,9090.000000,9112.349609,8620.044922,3441
2013-01-25,9115.000000,9179.099609,9075.000000,9092.799805,8601.552734,5161
2013-01-28,9129.950195,9155.000000,9001.000000,9005.750000,8519.204102,2884
2013-01-29,9176.950195,9176.950195,8825.200195,8888.349609,8408.147461,4119
2013-01-30,8892.000000,9249.950195,8820.000000,9076.599609,8586.228516,6896
2013-01-31,9076.599609,9340.000000,9055.799805,9260.000000,8759.720703,6528
2013-02-01,9219.950195,9256.000000,8960.000000,9108.150391,8616.074219,6054
2013-02-04,9199.000000,9199.000000,9012.000000,9020.000000,8532.686523,1173
2013-02-05,9050.000000,9073.950195,9000.049805,9013.299805,8526.348633,1497
2013-02-06,9015.049805,9058.000000,8995.000000,9011.750000,8524.880859,1895
2013-02-07,9000.049805,9048.000000,8996.000000,9013.500000,8526.538086,10973
2013-02-08,9000.049805,9074.400391,9000.000000,9021.400391,8534.011719,2239
2013-02-11,9045.549805,9077.950195,8941.049805,8956.799805,8472.899414,8189
2013-02-12,9049.700195,9049.700195,8901.099609,8919.349609,8437.472656,3873
2013-02-13,8959.950195,9020.000000,8911.049805,8977.150391,8492.150391,1897
2013-02-14,8930.099609,9034.500000,8930.099609,8971.599609,8486.900391,4853
2013-02-15,8952.000000,8999.950195,8930.099609,8969.400391,8484.821289,1098
2013-02-18,8960.500000,9029.450195,8960.500000,8995.150391,8509.179688,776
2013-02-19,9040.150391,9090.000000,9001.049805,9025.349609,8537.747070,905
2013-02-20,9021.000000,9078.950195,9021.000000,9064.950195,8575.207031,2648
2013-02-21,9002.049805,9082.799805,9002.000000,9044.950195,8556.289063,20770
2013-02-22,9006.200195,9031.000000,8962.599609,8989.500000,8503.833008,9864
2013-02-25,9015.700195,9041.049805,8913.000000,8930.849609,8448.353516,1906
2013-02-26,8920.049805,8935.000000,8811.000000,8867.750000,8388.660156,2000
2013-02-27,8957.000000,9060.750000,8811.000000,8881.799805,8401.953125,15615
2013-02-28,8850.000000,8905.000000,8700.000000,8761.900391,8288.530273,3757
2013-03-01,8785.150391,8785.150391,8501.000000,8564.250000,8101.557129,3300
2013-03-04,8501.450195,8665.000000,8216.849609,8357.900391,7906.357422,9307
2013-03-05,8355.200195,8480.000000,8355.200195,8453.349609,7996.647949,4936
2013-03-06,8462.049805,8590.000000,8325.000000,8398.950195,7945.188477,6106
2013-03-07,8425.000000,8425.000000,8291.000000,8300.200195,7851.772949,2324
2013-03-08,8387.000000,8387.000000,8180.750000,8353.950195,7902.620117,40754
2013-03-11,8352.900391,8550.000000,8310.200195,8436.150391,7980.379395,5485
2013-03-12,8450.000000,8594.000000,8440.000000,8572.950195,8109.790039,5457
2013-03-13,8572.000000,8703.750000,8545.000000,8617.349609,8151.789551,2458
2013-03-14,8669.000000,8739.000000,8601.000000,8705.049805,8234.751953,2500
2013-03-15,8655.150391,8790.099609,8610.000000,8617.000000,8151.458008,1422
2013-03-18,8713.000000,8713.000000,8610.000000,8670.299805,8201.877930,1616
2013-03-19,8688.950195,8769.950195,8677.700195,8722.599609,8251.353516,6340
2013-03-20,8721.000000,8799.000000,8695.000000,8750.650391,8277.888672,5605
2013-03-21,8765.400391,8840.000000,8602.400391,8756.599609,8283.515625,11318
2013-03-22,8700.099609,8865.000000,8690.049805,8829.000000,8352.004883,4407
2013-03-25,8850.049805,9000.000000,8675.650391,8839.250000,8361.700195,9075
2013-03-26,8839.250000,9134.650391,8755.549805,9006.299805,8519.725586,3869
2013-03-28,9001.000000,9197.000000,8895.000000,8983.799805,8498.440430,8061
2013-04-01,9065.000000,9065.000000,8771.599609,8852.049805,8373.809570,1393
2013-04-02,8852.000000,8875.099609,8656.000000,8714.650391,8243.833984,5510
2013-04-03,8850.000000,8850.000000,8700.000000,8727.799805,8256.273438,1171
2013-04-04,8740.000000,8797.799805,8650.000000,8740.599609,8268.381836,5025
2013-04-05,8724.049805,8840.599609,8576.599609,8754.299805,8281.339844,7282
2013-04-08,8776.099609,8800.000000,8699.950195,8707.500000,8237.069336,2057
2013-04-09,8700.000000,8759.450195,8695.000000,8702.200195,8232.056641,12870
2013-04-10,8744.000000,8873.750000,8700.349609,8827.299805,8350.397461,1059
2013-04-11,8835.000000,8838.650391,8710.049805,8762.700195,8289.286133,2005
2013-04-12,8715.450195,8787.849609,8675.000000,8698.950195,8228.981445,1359
2013-04-15,8709.000000,8724.950195,8615.000000,8638.500000,8171.795898,738
2013-04-16,8580.000000,8666.000000,8520.000000,8646.500000,8179.363770,515
2013-04-17,8675.049805,8700.000000,8620.000000,8638.000000,8171.323242,1018
2013-04-18,8600.000000,8865.000000,8600.000000,8818.599609,8342.166016,2051
2013-04-22,8771.200195,8865.000000,8750.000000,8846.450195,8368.512695,1006
2013-04-23,8850.000000,8949.000000,8805.250000,8919.200195,8437.333984,1096
2013-04-25,8870.000000,9050.000000,8850.000000,9033.099609,8545.077148,4153
2013-04-26,9050.049805,9110.150391,8935.000000,9057.549805,8568.208008,3678
2013-04-29,9200.000000,9200.000000,8996.000000,9024.849609,8537.272461,3395
2013-04-30,8921.000000,8921.000000,8801.000000,8898.049805,8417.324219,4274
2013-05-02,8750.000000,9062.650391,8750.000000,8927.049805,8444.757813,2405
2013-05-03,9050.000000,9050.000000,8795.000000,8924.500000,8442.345703,820
2013-05-06,9000.000000,9010.000000,8875.450195,8983.049805,8497.731445,1881
2013-05-07,8990.000000,9025.950195,8950.000000,8988.299805,8502.698242,1797
2013-05-08,8958.500000,9017.799805,8951.049805,9000.700195,8514.427734,2160
2013-05-09,9000.000000,9060.200195,8987.349609,9047.549805,8558.747070,3221
2013-05-10,9040.000000,9069.400391,8999.000000,9000.299805,8570.888672,3739
2013-05-13,9020.049805,9074.900391,8900.000000,9035.250000,8604.170898,1909
2013-05-14,9000.000000,9069.200195,8980.049805,9011.950195,8581.982422,4155
2013-05-15,9100.000000,9100.000000,8981.000000,9000.650391,8571.221680,1494
2013-05-16,9010.000000,9035.000000,8971.049805,9000.950195,8571.506836,3432
2013-05-17,8982.000000,9039.950195,8982.000000,9015.950195,8585.793945,1150
2013-05-20,9050.000000,9118.950195,9000.000000,9017.450195,8587.220703,1748
2013-05-21,9069.950195,9288.799805,9008.599609,9167.099609,8729.730469,4883
2013-05-22,9167.099609,9300.000000,9100.049805,9227.750000,8787.487305,7584
2013-05-23,9245.000000,9245.000000,9074.000000,9100.549805,8666.355469,3304
2013-05-24,9120.000000,9120.000000,9015.349609,9039.200195,8607.931641,2120
2013-05-27,9040.000000,9119.950195,9033.000000,9052.750000,8620.837891,1328
2013-05-28,9195.000000,9195.000000,9015.000000,9043.400391,8611.932617,1211
2013-05-29,9011.000000,9149.000000,9011.000000,9082.049805,8648.738281,2326
2013-05-30,9087.349609,9188.950195,9051.049805,9145.450195,8709.114258,2801
2013-05-31,9105.000000,9275.000000,9105.000000,9148.250000,8711.780273,2934
2013-06-03,9057.000000,9244.950195,9002.200195,9035.450195,8604.363281,5820
2013-06-04,9094.950195,9189.900391,9037.000000,9040.799805,8609.456055,2269
2013-06-05,9040.750000,9138.000000,9027.799805,9051.250000,8619.408203,1923
2013-06-06,8920.000000,9118.950195,8920.000000,9077.250000,8644.166992,1933
2013-06-07,9198.000000,9198.000000,9006.000000,9018.849609,8588.554688,1132
2013-06-10,9135.000000,9197.700195,8927.000000,9134.099609,8698.305664,2125
2013-06-11,9043.000000,9600.000000,9019.000000,9315.450195,8871.003906,3250
2013-06-12,9314.400391,9345.000000,9032.000000,9051.799805,8619.931641,3603
2013-06-13,9050.000000,9094.849609,8960.000000,8993.349609,8564.270508,1104
2013-06-14,9010.049805,9094.750000,8975.049805,9007.700195,8577.935547,849
2013-06-17,9040.450195,9088.700195,8990.000000,9033.049805,8602.077148,1448
2013-06-18,9050.000000,9121.049805,9003.049805,9031.549805,8600.648438,2512
2013-06-19,9042.250000,9060.000000,8978.049805,9000.000000,8570.603516,3725
2013-06-20,9039.700195,9039.700195,8975.049805,8983.950195,8555.319336,1094
2013-06-21,8950.000000,9095.000000,8900.000000,8917.349609,8491.896484,1758
2013-06-24,8940.000000,8955.049805,8775.000000,8800.549805,8380.668945,1805
2013-06-25,8805.000000,8819.700195,8525.049805,8578.700195,8169.405762,1875
2013-06-26,8578.000000,8710.950195,8555.200195,8576.500000,8167.307617,2209
2013-06-27,8694.950195,8719.900391,8560.000000,8678.049805,8264.014648,26413
2013-06-28,8699.000000,9399.000000,8699.000000,9047.900391,8616.218750,24487
2013-07-01,8950.000000,8980.000000,8610.000000,8915.150391,8489.801758,1688
2013-07-02,8989.849609,8989.900391,8850.049805,8873.099609,8449.756836,1551
2013-07-03,8825.150391,8890.950195,8790.000000,8803.099609,8383.096680,957
2013-07-04,8750.000000,8877.000000,8601.099609,8626.500000,8214.924805,3482
2013-07-05,8697.450195,8764.599609,8630.000000,8724.299805,8308.057617,3163
2013-07-08,8725.000000,8776.299805,8611.099609,8636.299805,8224.254883,1005
2013-07-09,8745.000000,8749.000000,8661.049805,8726.650391,8310.295898,15224
2013-07-10,8702.049805,8769.900391,8650.000000,8667.500000,8253.965820,5201
2013-07-11,8830.000000,8830.000000,8618.950195,8661.400391,8248.160156,1826
2013-07-12,8675.000000,8692.599609,8593.000000,8601.700195,8191.307617,1911
2013-07-15,8720.000000,8720.000000,8575.150391,8596.849609,8186.686523,2506
2013-07-16,8710.000000,8710.000000,8550.000000,8567.500000,8158.737793,6548
2013-07-17,8585.000000,8684.950195,8545.000000,8666.299805,8252.824219,14675
2013-07-18,8580.000000,8862.000000,8580.000000,8647.299805,8234.730469,1944
2013-07-19,8605.049805,8740.000000,8595.000000,8698.900391,8283.870117,1738
2013-07-22,8765.000000,8765.000000,8605.299805,8635.250000,8223.255859,853
2013-07-23,8650.000000,8658.000000,8580.049805,8597.099609,8186.925781,1171
2013-07-24,8610.000000,8644.900391,8565.799805,8595.549805,8185.450195,2367
2013-07-25,8605.049805,8666.400391,8537.400391,8567.500000,8158.737793,622
2013-07-26,8575.049805,8712.250000,8540.049805,8640.299805,8228.065430,1923
2013-07-29,8677.799805,9050.000000,8575.000000,8855.700195,8433.187500,2033
2013-07-30,8725.150391,9100.000000,8719.000000,8934.200195,8507.941406,1823
2013-07-31,9070.000000,9070.000000,8805.099609,9004.150391,8574.555664,8445
2013-08-01,8890.000000,8998.000000,8800.000000,8838.849609,8417.141602,798
2013-08-02,8750.000000,8800.000000,8709.200195,8727.849609,8311.437500,1077
2013-08-05,8735.000000,8735.000000,8556.299805,8574.299805,8165.213867,1389
2013-08-06,8550.000000,8595.000000,8291.099609,8348.500000,7950.187500,3553
2013-08-07,8400.000000,8593.950195,8400.000000,8484.900391,8080.080078,1892
2013-08-08,8484.950195,8575.000000,8353.099609,8519.549805,8113.075684,794
2013-08-12,8650.000000,8650.000000,8480.500000,8508.549805,8102.602051,1473
2013-08-13,8577.349609,8675.000000,8505.049805,8584.799805,8175.213867,2523
2013-08-14,8640.000000,8640.000000,8505.000000,8517.799805,8111.410645,934
2013-08-16,8520.000000,8594.900391,8310.099609,8408.349609,8007.181641,1873
2013-08-19,8465.049805,8567.000000,8202.000000,8237.900391,7844.864746,3236
2013-08-20,8246.099609,8280.000000,8001.100098,8026.250000,7643.311523,4630
2013-08-21,8190.000000,8190.000000,8050.100098,8151.450195,7762.539063,15461
2013-08-22,8160.000000,8210.900391,8098.000000,8191.399902,7800.582520,11099
2013-08-23,8210.000000,8300.000000,8121.100098,8188.049805,7797.392578,2636
2013-08-26,8375.000000,8375.000000,8119.000000,8150.850098,7761.967285,18883
2013-08-27,8150.149902,8240.000000,8130.000000,8169.700195,7779.917969,594
2013-08-28,8274.000000,8274.000000,8040.049805,8134.799805,7746.683105,470
2013-08-29,8010.000000,8380.000000,8010.000000,8249.450195,7855.863281,1215
2013-08-30,8238.000000,8299.000000,8206.000000,8251.650391,7857.957520,2038
2013-09-02,8275.000000,8339.950195,8205.049805,8260.950195,7866.813965,559
2013-09-03,8282.599609,8282.599609,8100.000000,8114.850098,7727.685059,7355
2013-09-04,8310.000000,8310.000000,8140.000000,8162.899902,7773.441895,849
2013-09-05,8199.950195,8290.000000,8100.100098,8122.000000,7734.493164,1386
2013-09-06,8159.299805,8304.950195,8159.299805,8257.400391,7863.434082,1141
2013-09-10,8200.000000,8345.000000,8150.000000,8266.400391,7872.005371,4472
2013-09-11,8200.049805,8378.000000,8200.049805,8357.299805,7958.566895,1016
2013-09-12,8355.000000,8412.849609,8275.000000,8318.799805,7921.903320,6755
2013-09-13,8200.099609,8328.000000,8200.099609,8268.849609,7874.336914,3702
2013-09-16,8249.849609,8375.000000,8202.000000,8212.950195,7821.104980,840
2013-09-17,8201.000000,8400.000000,8201.000000,8358.900391,7960.090820,1982
2013-09-18,8299.700195,8444.950195,8299.000000,8412.049805,8010.705566,4635
2013-09-19,8445.000000,8519.950195,8337.450195,8475.700195,8071.318848,2191
2013-09-20,8350.049805,8795.700195,8326.599609,8671.250000,8257.537109,3357
2013-09-23,8600.000000,8750.000000,8550.049805,8620.450195,8209.163086,1010
2013-09-24,8512.000000,8669.950195,8512.000000,8604.150391,8193.641602,6746
2013-09-25,8575.400391,8640.000000,8512.000000,8614.299805,8203.306641,5438
2013-09-26,8550.150391,8979.000000,8501.099609,8793.500000,8373.955078,8631
2013-09-27,8787.000000,9150.000000,8675.000000,9053.650391,8621.695313,9936
2013-09-30,9061.000000,9100.000000,8870.000000,9048.650391,8616.930664,8787
2013-10-01,8883.599609,8991.950195,8857.000000,8886.099609,8462.138672,1443
2013-10-03,8974.000000,8974.000000,8600.000000,8693.500000,8278.728516,2228
2013-10-04,8602.000000,8977.000000,8602.000000,8895.000000,8470.614258,2732
2013-10-07,8895.000000,8999.000000,8820.000000,8869.400391,8446.234375,2356
2013-10-08,8939.349609,8978.000000,8850.000000,8863.250000,8440.376953,2883
2013-10-09,8830.000000,8899.950195,8801.000000,8841.200195,8419.380859,1392
2013-10-10,8730.700195,8893.950195,8730.700195,8774.400391,8355.767578,3711
2013-10-11,8838.950195,8850.000000,8690.000000,8717.549805,8301.628906,1430
2013-10-14,8699.000000,8790.000000,8630.000000,8645.099609,8232.635742,893
2013-10-15,8789.799805,8789.799805,8570.000000,8585.900391,8176.260254,2402
2013-10-17,8610.049805,8800.000000,8575.000000,8716.750000,8300.867188,2817
2013-10-18,8725.500000,8830.000000,8708.000000,8737.849609,8320.959961,2533
2013-10-21,8737.849609,8840.000000,8701.000000,8727.799805,8311.389648,1567
2013-10-22,8681.000000,8880.000000,8681.000000,8768.500000,8350.148438,3694
2013-10-23,8702.000000,8879.000000,8702.000000,8767.650391,8349.339844,1112
2013-10-24,8691.000000,8794.799805,8691.000000,8716.000000,8300.153320,882
2013-10-25,8720.150391,8780.000000,8720.150391,8740.599609,8323.581055,6289
2013-10-28,8716.849609,8765.000000,8711.000000,8751.450195,8333.912109,594
2013-10-29,8716.000000,8994.599609,8700.000000,8878.799805,8455.185547,2178
2013-10-30,8899.950195,8899.950195,8755.000000,8798.049805,8378.288086,1003
2013-10-31,8755.049805,8825.000000,8740.000000,8795.400391,8375.765625,5797
2013-11-01,8850.000000,8949.950195,8731.000000,8814.299805,8393.762695,2837
2013-11-05,8865.000000,8865.000000,8750.000000,8770.599609,8352.147461,1334
2013-11-06,8700.450195,8778.700195,8677.000000,8722.549805,8306.391602,2273
2013-11-07,8715.000000,8759.950195,8710.000000,8711.500000,8295.869141,1733
2013-11-08,8717.049805,8740.000000,8700.000000,8709.150391,8293.629883,354
2013-11-11,8730.000000,8780.000000,8707.200195,8758.049805,8340.196289,725
2013-11-12,8758.049805,8900.000000,8686.000000,8828.650391,8407.427734,3817
2013-11-13,8765.000000,8878.799805,8720.000000,8816.049805,8395.429688,7596
2013-11-14,8860.900391,8860.900391,8765.000000,8788.500000,8369.194336,7199
2013-11-18,8716.000000,8774.950195,8701.099609,8748.750000,8331.340820,8324
2013-11-19,8702.049805,8789.900391,8702.049805,8745.049805,8327.817383,3125
2013-11-20,8799.950195,8800.000000,8655.000000,8679.049805,8264.965820,1072
2013-11-21,8701.000000,8701.099609,8605.000000,8626.150391,8214.590820,2198
2013-11-22,8640.000000,8699.049805,8540.000000,8590.950195,8181.070313,13493
2013-11-25,8600.000000,8649.400391,8551.000000,8560.349609,8151.929199,4346
2013-11-26,8599.000000,8599.000000,8485.000000,8500.299805,8094.744141,7519
2013-11-27,8559.950195,8582.950195,8520.049805,8568.250000,8159.453125,17772
2013-11-28,8566.000000,8649.000000,8450.000000,8487.650391,8082.698242,1243
2013-11-29,8490.000000,8744.799805,8490.000000,8695.400391,8280.536133,21132
2013-12-02,8710.000000,8983.950195,8625.150391,8890.049805,8465.900391,3743
2013-12-03,8801.200195,8890.000000,8801.200195,8852.200195,8429.856445,1722
2013-12-04,8925.000000,8970.000000,8822.150391,8909.150391,8484.087891,1298
2013-12-05,8901.000000,9097.000000,8885.000000,8924.500000,8498.706055,3852
2013-12-06,8966.000000,9000.000000,8830.000000,8879.400391,8455.757813,2425
2013-12-09,9078.950195,9078.950195,8855.000000,8871.099609,8447.852539,1318
2013-12-10,8800.000000,8889.950195,8780.000000,8803.849609,8383.811523,1004
2013-12-11,8869.950195,9000.000000,8802.049805,8907.000000,8482.040039,5226
2013-12-12,8854.650391,8969.950195,8805.150391,8891.000000,8466.804688,1501
2013-12-13,8873.000000,8939.000000,8801.000000,8835.000000,8413.476563,2515
2013-12-16,9000.000000,9000.000000,8802.049805,8848.650391,8426.475586,1616
2013-12-17,8850.000000,8934.000000,8805.799805,8829.250000,8408.000000,1168
2013-12-18,8879.950195,9015.000000,8820.000000,8998.900391,8569.556641,24904
2013-12-19,8996.000000,8996.000000,8925.000000,8951.599609,8524.512695,1674
2013-12-20,8961.000000,9610.000000,8961.000000,9362.450195,8915.761719,26734
2013-12-23,9380.000000,9595.000000,9380.000000,9505.849609,9052.318359,8756
2013-12-24,9371.000000,9898.000000,9371.000000,9834.099609,9364.908203,22735
2013-12-26,9894.000000,11500.000000,9894.000000,10599.349609,10093.647461,104667
2013-12-27,10700.000000,10990.000000,10313.349609,10411.599609,9914.854492,35809
2013-12-30,10549.000000,10750.000000,10150.000000,10236.450195,9748.061523,18017
2013-12-31,10300.049805,10488.000000,9909.000000,10068.150391,9587.791992,17791
2014-01-01,10155.000000,10333.000000,9960.000000,10009.900391,9532.320313,14920
2014-01-02,10010.000000,10164.250000,9940.049805,9998.049805,9521.035156,14316
2014-01-03,10050.000000,10177.700195,9975.000000,10021.299805,9543.176758,10989
2014-01-06,10072.000000,10144.000000,9875.849609,9930.049805,9456.280273,11449
2014-01-07,9871.000000,9998.000000,9740.049805,9777.349609,9310.865234,6112
2014-01-08,9740.000000,10299.000000,9700.000000,9864.849609,9394.191406,20468
2014-01-09,9803.000000,10100.000000,9710.000000,9752.450195,9287.153320,6508
2014-01-10,9771.000000,9899.950195,9660.000000,9715.900391,9252.346680,9322
2014-01-13,9720.000000,9817.000000,9700.000000,9718.099609,9254.442383,5055
2014-01-14,9670.000000,9850.000000,9670.000000,9758.799805,9293.200195,5239
2014-01-15,9712.000000,9818.900391,9701.000000,9723.750000,9259.822266,3091
2014-01-16,9740.000000,9773.950195,9550.099609,9591.750000,9134.120117,3740
2014-01-17,9639.000000,9648.450195,9480.099609,9517.450195,9063.365234,3637
2014-01-20,9520.000000,9640.000000,9491.000000,9524.700195,9070.270508,3936
