Date,sma_10,wma_5,momentum_10,stck,stcd,rsi_14,ema_20,ema_50,macd,exp,cci_14,cci_21,cci_50,trend
2013-02-08,219.0199998,212.88000079999998,-14.233337000000006,0.0,9.473903143468002e-15,48.59262872403363,213.55351338471743,201.4055794340202,5.600487118841954,8.706553179216193,-171.37545700182875,-58.37652756787685,53.59045994322444,-1
2013-02-11,217.2500001,210.00666906666666,-16.59999099999999,0.0,9.473903143468002e-15,44.68448883744082,212.79603649093482,201.57006675033315,4.334947577209874,8.123672432282017,-168.17137005127614,-98.57877135652159,38.79049130154287,-1
2013-02-12,216.36666729999996,210.49333606666664,-12.300003000000004,35.626914106558225,11.875638035519417,53.67393635498418,212.8503824441791,202.03267860326125,3.913589741717942,7.562328073540141,-79.906500927371,-55.858843392996654,57.40069489622213,1
2013-02-13,215.36666730000002,211.99778153333332,-10.799987999999985,46.17739239122519,27.268102165927814,55.95661804650081,213.11860049711441,202.56734501097648,3.7223427909283373,7.050330035858567,-36.13410901742396,-34.419369578432374,65.56344272577886,1
2013-02-14,214.20666820000002,213.15778120000002,-6.599990999999989,44.40895507252864,42.07108719010403,54.94252806730633,213.28508321167496,203.04967144191858,3.466267672321891,6.572455054053678,-28.09129601132318,-44.203076962198814,63.205352293221026,-1
2013-02-15,213.5766694,214.30889306666668,-2.0,45.846670002770956,45.47767248884161,55.26990159023097,213.46428214389638,203.52484793439237,3.2500692554955037,6.129470280912589,-32.38881607972617,-61.21276651320638,57.991069003191534,1
2013-02-18,213.0500016,213.9644452,-5.233337000000006,30.191654109949734,40.14909306174979,50.93058985802635,213.31530232066817,203.85328503500443,2.783055507207081,5.683281644418521,-44.66805884181658,-69.5662397928712,51.51442132027705,-1
2013-02-19,213.31666880000003,215.83333446666666,5.300003000000004,68.0511451428677,48.02982308519614,59.26071464632056,213.93289286155692,204.4786465238278,3.0156459607451325,5.327596886595403,27.173619139927194,-19.27043476124059,62.64291359525292,1
2013-02-20,213.80333570000002,217.12889013333333,6.133331999999996,86.76475203908782,61.66918376396842,58.672340010669224,214.45039535093244,205.06249054250122,3.128940658408908,5.034442722837204,104.12856774066438,20.724114408858757,70.2431656325749,-1
2013-02-21,213.95333570000003,216.63333533333335,5.666671000000008,64.3192459829393,73.0450477216316,52.652793010690274,214.47734217465316,205.44173942318747,2.8124363371094887,4.738175204740175,24.011979164094072,-34.23420533852626,52.27437641592499,-1
2013-02-22,214.64000249999998,216.54666833333332,10.333327999999995,72.76993086688678,74.61797629630463,53.96996689310631,214.61600806278145,205.8531745046311,2.6281385658679426,4.456836986223878,43.96916054616274,-22.93767281692112,51.95445500463046,1
2013-02-25,215.2733353,215.07555720000005,-1.4333349999999996,44.60091083117832,60.56336256033481,49.06962892321677,214.3605152948975,206.0916121319005,2.134707109016375,4.147219669262878,-42.19386038646673,-71.4993351303297,36.92438711320773,-1
2013-02-26,214.36000210000003,211.03555773333335,-11.433335,0.0,39.12361389935504,41.2964020183213,213.3960221239549,206.01873859731614,1.1095435902977329,3.7421961920675253,-177.0496127963979,-173.55943720812874,7.422438480710813,-1
